CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17101.0,9,4,1621.73,2,Low Value
17102.0,261,1,25.5,1,At Risk
17105.0,158,2,665.78,1,At Risk
17107.0,32,6,10815.43,3,High Value
17109.0,28,6,885.04,0,Loyal
17110.0,164,1,163.29999999999998,1,At Risk
17111.0,46,1,248.61,2,Low Value
17114.0,5,8,808.62,0,Loyal
17115.0,7,3,837.5,2,Low Value
17117.0,287,1,116.2,1,At Risk
17118.0,317,1,157.02,1,At Risk
17119.0,2,2,606.91,2,Low Value
17120.0,232,1,307.46,1,At Risk
17122.0,118,1,138.32,2,At Risk
17123.0,161,1,345.3,1,At Risk
17124.0,184,1,298.89,1,At Risk
17125.0,49,1,259.35,2,Low Value
17126.0,151,5,1004.75,2,At Risk
17128.0,334,1,157.09,1,At Risk
17131.0,4,5,2463.17,0,Low Value
17133.0,15,7,4892.240000000001,0,High Value
17134.0,106,2,425.0,2,At Risk
17135.0,15,7,1139.73,0,High Value
17138.0,275,1,380.5,1,At Risk
17139.0,15,12,10668.47,3,High Value
17140.0,246,1,465.32,1,At Risk
17142.0,238,1,579.0,1,At Risk
17144.0,0,2,984.57,2,Low Value
17146.0,105,3,749.78,2,At Risk
17147.0,22,4,1714.59,2,Low Value
17148.0,51,1,124.88,2,Low Value
17152.0,194,3,1689.5,1,At Risk
17153.0,23,1,213.78,2,Low Value
17154.0,74,1,329.34,2,Low Value
17155.0,17,2,251.7,2,Low Value
17157.0,7,2,319.0,2,Low Value
17158.0,31,3,1266.97,2,Low Value
17159.0,21,3,1538.88,2,Low Value
17160.0,30,6,3518.03,0,High Value
17162.0,28,10,1715.46,0,High Value
17163.0,21,2,293.1,2,Low Value
17164.0,32,7,2467.35,0,High Value
17165.0,283,1,158.68,1,At Risk
17166.0,38,2,206.34,2,Low Value
17169.0,57,2,835.78,2,Low Value
17171.0,288,1,224.91,1,At Risk
17172.0,78,1,317.76,2,Low Value
17173.0,4,8,3766.6,0,High Value
17174.0,217,1,59.9,1,At Risk
17175.0,43,4,1443.69,2,Low Value
17176.0,201,1,306.13,1,At Risk
17179.0,177,3,711.79,1,At Risk
17180.0,55,4,796.03,2,Low Value
17181.0,56,2,239.92,2,Low Value
17183.0,7,6,3347.31,0,High Value
17186.0,46,2,144.0,2,Low Value
17187.0,226,1,203.95,1,At Risk
17188.0,10,7,2474.23,0,High Value
17189.0,105,2,384.4,2,At Risk
17190.0,58,2,444.74,2,Low Value
17191.0,27,7,2095.13,0,High Value
17193.0,35,7,1699.3,0,High Value
17194.0,273,2,262.62,1,At Risk
17197.0,29,1,1013.01,2,Low Value
17198.0,23,3,692.22,2,Low Value
17201.0,53,1,342.63,2,Low Value
17203.0,35,6,3563.85,0,High Value
17204.0,174,4,1564.56,1,At Risk
17205.0,53,1,384.08,2,Low Value
17206.0,52,1,204.24,2,Low Value
17211.0,26,8,2317.2200000000003,0,High Value
17212.0,252,1,226.85,1,At Risk
17213.0,39,7,2781.23,0,High Value
17214.0,59,6,1069.12,0,High Value
17217.0,233,1,113.5,1,At Risk
17218.0,3,10,1960.72,0,High Value
17219.0,31,1,114.23,2,Low Value
17220.0,23,14,3198.25,0,High Value
17221.0,6,2,335.13,2,Low Value
17222.0,64,1,354.15,2,Low Value
17223.0,309,2,426.79,1,At Risk
17226.0,308,1,393.49,1,At Risk
17227.0,18,6,939.32,0,Loyal
17228.0,15,8,1906.09,0,High Value
17229.0,95,2,318.76,2,Low Value
17230.0,263,8,3638.41,0,High Value
17231.0,11,10,3174.32,0,High Value
17232.0,2,2,421.52,2,Low Value
17233.0,34,1,190.88,2,Low Value
17234.0,182,1,149.89,1,At Risk
17235.0,24,2,550.0600000000001,2,Low Value
17236.0,12,6,916.13,0,Loyal
17237.0,10,2,314.69,2,Low Value
17238.0,2,17,3744.65,3,High Value
17239.0,312,1,382.5,1,At Risk
17242.0,107,2,1135.04,2,At Risk
17244.0,52,1,954.9,2,Low Value
17245.0,204,1,171.45000000000002,1,At Risk
17247.0,14,1,282.19,2,Low Value
17248.0,119,1,318.65,2,At Risk
17250.0,3,2,384.52,2,Low Value
17251.0,362,1,283.28000000000003,1,At Risk
17252.0,116,2,353.86,2,At Risk
17253.0,17,1,178.26,2,Low Value
17254.0,4,2,272.44,2,Low Value
17255.0,40,2,298.41,2,Low Value
17256.0,106,2,240.0,2,At Risk
17259.0,147,2,603.37,2,At Risk
17262.0,51,5,1253.36,2,Low Value
17263.0,207,1,63.440000000000005,1,At Risk
17265.0,138,2,562.9,2,At Risk
17266.0,1,3,310.64,2,Low Value
17267.0,126,2,317.62,2,At Risk
17268.0,107,4,763.64,2,At Risk
17272.0,41,4,2148.63,0,Low Value
17274.0,34,1,111.98,2,Low Value
17277.0,227,2,1065.35,1,At Risk
17278.0,240,1,246.04,1,At Risk
17279.0,57,1,187.83,2,Low Value
17282.0,129,3,1703.41,2,At Risk
17284.0,59,6,1652.58,0,High Value
17286.0,21,1,153.92,2,Low Value
17287.0,25,7,1064.11,0,High Value
17288.0,8,7,1419.73,0,High Value
17289.0,31,3,944.41,2,Low Value
17290.0,3,2,525.24,2,Low Value
17291.0,307,1,550.8000000000001,1,At Risk
17293.0,7,9,1875.11,0,High Value
17295.0,28,3,556.95,2,Low Value
17297.0,16,1,131.78,2,Low Value
17298.0,100,2,498.42,2,Low Value
17299.0,11,4,669.11,2,Low Value
17301.0,20,1,197.63,2,Low Value
17302.0,14,5,1135.63,2,Low Value
17303.0,360,1,250.04,1,At Risk
17306.0,10,19,8631.31,3,High Value
17309.0,94,1,82.75,2,Low Value
17311.0,77,2,1384.85,2,Low Value
17312.0,138,3,644.3,2,At Risk
17313.0,30,1,2328.84,2,Low Value
17314.0,24,8,2527.92,0,High Value
17317.0,45,3,2600.34,2,Low Value
17320.0,99,3,1200.62,2,Low Value
17321.0,7,2,700.86,2,Low Value
17323.0,14,7,921.07,0,Loyal
17324.0,17,4,990.23,2,Low Value
17325.0,279,1,96.8,1,At Risk
17329.0,13,2,523.11,2,Low Value
17330.0,22,2,363.9,2,Low Value
17331.0,123,1,175.2,2,At Risk
17333.0,85,1,494.25,2,Low Value
17334.0,301,2,307.02000000000004,1,At Risk
17337.0,150,4,2027.87,2,At Risk
17338.0,16,8,6643.93,3,High Value
17339.0,93,2,243.36,2,Low Value
17340.0,29,11,12353.29,3,High Value
17341.0,156,3,781.36,1,At Risk
17343.0,354,1,193.64,1,At Risk
17344.0,45,1,160.57,2,Low Value
17345.0,14,4,537.74,2,Low Value
17346.0,3,15,2676.56,0,High Value
17347.0,85,1,228.96,2,Low Value
17348.0,14,5,1159.52,2,Low Value
17349.0,178,1,110.75,1,At Risk
17350.0,7,4,1286.07,2,Low Value
17351.0,35,3,587.15,2,Low Value
17353.0,128,2,1740.0,2,At Risk
17354.0,50,1,1393.06,2,Low Value
17356.0,311,1,178.22,1,At Risk
17357.0,23,2,388.14,2,Low Value
17358.0,302,2,365.85,1,At Risk
17359.0,10,1,127.86,2,Low Value
17360.0,16,3,585.79,2,Low Value
17361.0,48,3,488.2,2,Low Value
17362.0,238,2,312.23,1,At Risk
17364.0,0,11,4481.18,0,High Value
17365.0,12,8,4801.56,0,High Value
17367.0,237,1,168.4,1,At Risk
17368.0,22,8,1912.67,0,High Value
17370.0,72,4,446.18,2,Low Value
17371.0,16,3,423.89,2,Low Value
17372.0,40,8,1342.68,0,High Value
17373.0,39,4,646.92,2,Low Value
17374.0,218,2,495.77,1,At Risk
17375.0,198,3,400.1,1,At Risk
17376.0,70,2,203.2,2,Low Value
17377.0,23,20,4100.92,3,High Value
17379.0,10,1,404.66,2,Low Value
17382.0,64,1,65.4,2,Low Value
17383.0,3,1,199.29,2,Low Value
17384.0,18,2,336.4,2,Low Value
17385.0,14,1,261.11,2,Low Value
17386.0,7,6,2686.42,0,High Value
17387.0,19,2,784.11,2,Low Value
17388.0,77,4,1259.56,2,Low Value
17391.0,163,2,508.8,1,At Risk
17392.0,306,2,457.91,1,At Risk
17394.0,218,1,203.87,1,At Risk
17396.0,38,8,7330.8,3,High Value
17397.0,21,2,696.41,2,Low Value
17398.0,114,3,653.38,2,At Risk
17400.0,125,5,2129.96,0,At Risk
17402.0,4,13,2633.85,0,High Value
17403.0,35,1,281.62,2,Low Value
17405.0,0,3,1031.41,2,Low Value
17406.0,332,3,2200.42,1,At Risk
17408.0,162,1,32.65,1,At Risk
17409.0,184,2,771.85,1,At Risk
17410.0,15,5,1214.72,2,Low Value
17411.0,11,3,778.94,2,Low Value
17412.0,2,7,1258.06,0,High Value
17414.0,43,2,778.0,2,Low Value
17415.0,79,1,507.84,2,Low Value
17416.0,29,7,6893.42,3,High Value
17418.0,41,2,463.46,2,Low Value
17419.0,10,12,4226.57,0,High Value
17420.0,49,3,598.83,2,Low Value
17422.0,15,6,1979.37,0,High Value
17423.0,45,2,698.41,2,Low Value
17425.0,18,2,759.1700000000001,2,Low Value
17426.0,7,6,5037.26,0,High Value
17427.0,71,1,100.8,2,Low Value
17429.0,127,3,524.9200000000001,2,At Risk
17430.0,32,2,265.76,2,Low Value
17431.0,312,1,403.3,1,At Risk
17432.0,17,2,365.76,2,Low Value
17433.0,87,1,303.16,2,Low Value
17434.0,1,7,2373.82,0,High Value
17436.0,1,2,216.3,2,Low Value
17438.0,253,1,388.4500000000001,1,At Risk
17440.0,156,3,186.42,1,At Risk
17442.0,36,6,2248.56,0,High Value
17443.0,219,1,534.24,1,At Risk
17444.0,147,3,2940.04,2,At Risk
17446.0,176,2,120.9,1,At Risk
17447.0,39,2,541.53,2,Low Value
17449.0,1,7,2520.86,0,High Value
17451.0,0,7,1721.4,0,High Value
17453.0,17,2,486.72,2,Low Value
17454.0,191,4,517.53,1,At Risk
17455.0,203,1,131.7,1,At Risk
17456.0,364,1,249.86,1,At Risk
17457.0,126,5,1737.7,0,At Risk
17458.0,14,1,316.5,2,Low Value
17459.0,42,2,657.3,2,Low Value
17460.0,93,6,622.4300000000001,2,Loyal
17461.0,22,3,757.46,2,Low Value
17462.0,59,2,675.69,2,Low Value
17463.0,15,5,1896.41,0,Low Value
17464.0,157,1,289.96000000000004,1,At Risk
17466.0,9,2,763.28,2,Low Value
17468.0,9,2,137.0,2,Low Value
17469.0,15,5,1870.97,0,Low Value
17470.0,44,5,1125.07,2,Low Value
17472.0,190,3,710.29,1,At Risk
17475.0,78,1,194.37,2,Low Value
17480.0,77,1,511.82,2,Low Value
17481.0,3,4,1255.59,2,Low Value
17483.0,64,3,414.04,2,Low Value
17486.0,260,1,396.87,1,At Risk
17489.0,58,2,376.64,2,Low Value
17490.0,0,7,2092.32,0,High Value
17491.0,0,10,3558.87,0,High Value
17492.0,247,1,374.57,1,At Risk
17495.0,7,2,497.56,2,Low Value
17496.0,358,1,271.05,1,At Risk
17498.0,75,1,272.22,2,Low Value
17499.0,289,1,622.88,1,At Risk
17500.0,16,3,1138.0,2,Low Value
17501.0,220,2,288.6,1,At Risk
17502.0,8,4,689.1,2,Low Value
17503.0,2,2,558.96,2,Low Value
17504.0,205,9,2997.03,0,High Value
17505.0,161,2,1145.84,1,At Risk
17506.0,75,1,302.2,2,Low Value
17507.0,261,2,605.58,1,At Risk
17508.0,280,1,387.31,1,At Risk
17509.0,57,8,6115.14,3,High Value
17510.0,24,1,308.48,2,Low Value
17512.0,28,10,2924.99,0,High Value
17513.0,71,1,513.2,2,Low Value
17514.0,127,1,208.65,2,At Risk
17515.0,30,4,639.02,2,Low Value
17516.0,14,5,768.08,2,Low Value
17517.0,308,1,153.94,1,At Risk
17519.0,16,6,1844.02,0,High Value
17520.0,53,1,546.81,2,Low Value
17521.0,29,3,723.21,2,Low Value
17522.0,1,5,1070.71,2,Low Value
17523.0,10,4,652.74,2,Low Value
17524.0,360,1,145.0,1,At Risk
17525.0,359,1,422.7,1,At Risk
17526.0,4,4,1195.9,2,Low Value
17527.0,53,4,939.37,2,Low Value
17528.0,0,8,3628.5,0,High Value
17530.0,0,10,2385.0,0,High Value
17531.0,189,1,296.7,1,At Risk
17534.0,53,1,223.36,2,Low Value
17535.0,279,1,164.4,1,At Risk
17536.0,176,1,76.5,1,At Risk
17537.0,29,2,897.62,2,Low Value
17538.0,25,1,98.42,2,Low Value
17540.0,24,2,578.9,2,Low Value
17542.0,269,1,170.75,1,At Risk
17545.0,42,3,645.96,2,Low Value
17548.0,233,1,103.3,1,At Risk
17549.0,23,2,148.86,2,Low Value
17550.0,196,3,267.16,1,At Risk
17551.0,358,1,306.84,1,At Risk
17552.0,59,4,930.41,2,Low Value
17553.0,129,1,1487.6,2,At Risk
17554.0,0,5,1952.45,0,Low Value
17555.0,19,2,483.26,2,Low Value
17556.0,205,1,157.9,1,At Risk
17557.0,13,3,541.46,2,Low Value
17560.0,94,4,854.95,2,Low Value
17561.0,18,1,167.62,2,Low Value
17562.0,13,7,1122.38,0,High Value
17564.0,23,3,454.01,2,Low Value
17566.0,7,2,901.21,2,Low Value
17567.0,6,8,4331.48,0,High Value
17569.0,331,1,344.14,1,At Risk
17571.0,49,4,1498.51,2,Low Value
17572.0,70,4,226.75000000000003,2,Low Value
17573.0,28,3,380.6,2,Low Value
17574.0,242,1,185.65,1,At Risk
17576.0,7,19,3622.68,3,High Value
17578.0,217,1,143.45999999999998,1,At Risk
17579.0,4,3,448.9,2,Low Value
17580.0,252,3,215.72,1,At Risk
17582.0,235,1,175.27,1,At Risk
17584.0,6,2,1242.3,2,Low Value
17585.0,108,4,1133.07,2,At Risk
17588.0,99,3,1240.2,2,Low Value
17589.0,59,4,2404.17,0,Low Value
17590.0,1,3,1479.22,2,Low Value
17591.0,72,7,2225.9700000000003,0,High Value
17593.0,3,5,3927.34,0,Low Value
17594.0,84,2,993.18,2,Low Value
17595.0,11,2,388.79,2,Low Value
17596.0,22,7,2827.93,0,High Value
17597.0,213,1,2044.37,1,At Risk
17600.0,17,1,161.67000000000002,2,Low Value
17601.0,238,1,116.01,1,At Risk
17602.0,1,6,5102.97,0,High Value
17603.0,77,1,394.72,2,Low Value
17604.0,216,2,309.36,1,At Risk
17608.0,32,2,193.42,2,Low Value
17609.0,40,5,1112.22,2,Low Value
17611.0,6,15,3984.22,3,High Value
17612.0,52,6,2048.45,0,High Value
17613.0,22,14,4559.150000000001,3,High Value
17614.0,56,1,390.07,2,Low Value
17615.0,129,3,329.6,2,At Risk
17616.0,173,3,571.1999999999999,1,At Risk
17618.0,5,3,971.58,2,Low Value
17619.0,311,1,218.52,1,At Risk
17620.0,59,1,81.44,2,Low Value
17621.0,20,3,1379.9,2,Low Value
17623.0,32,1,527.05,2,Low Value
17624.0,14,2,843.48,2,Low Value
17625.0,17,4,2047.0,0,Low Value
17628.0,80,1,75.75,2,Low Value
17629.0,5,8,1814.12,0,High Value
17630.0,169,2,503.6,1,At Risk
17631.0,1,3,528.33,2,Low Value
17633.0,30,4,1324.84,2,Low Value
17634.0,35,9,2361.9700000000003,0,High Value
17636.0,18,1,285.56,2,Low Value
17637.0,30,2,547.0600000000001,2,Low Value
17639.0,275,1,108.5,1,At Risk
17640.0,86,1,621.66,2,Low Value
17642.0,119,2,712.29,2,At Risk
17643.0,372,1,101.55,1,At Risk
17644.0,0,11,2895.64,0,High Value
17646.0,218,3,1008.39,1,At Risk
17647.0,64,1,133.06,2,Low Value
17648.0,60,4,1797.5,2,Low Value
17649.0,137,1,868.49,2,At Risk
17650.0,20,1,166.07999999999998,2,Low Value
17651.0,11,10,3945.0,0,High Value
17652.0,24,12,4867.72,3,High Value
17653.0,36,4,1207.56,2,Low Value
17654.0,276,1,117.55,1,At Risk
17655.0,10,7,2638.94,0,High Value
17656.0,72,5,1674.69,0,Low Value
17658.0,25,2,595.42,2,Low Value
17659.0,16,12,2999.46,0,High Value
17660.0,140,1,196.0,2,At Risk
17663.0,25,7,1802.91,0,High Value
17664.0,18,2,604.64,2,Low Value
17666.0,3,2,728.16,2,Low Value
17667.0,65,5,2055.51,0,Low Value
17668.0,0,2,347.75,2,Low Value
17669.0,42,7,3406.7200000000003,0,High Value
17670.0,227,1,205.7,1,At Risk
17671.0,15,4,1572.71,2,Low Value
17672.0,49,2,3178.17,2,Low Value
17673.0,1,6,1629.12,0,High Value
17674.0,73,2,551.04,2,Low Value
17676.0,3,6,1387.68,0,High Value
17678.0,263,1,298.11,1,At Risk
17679.0,52,2,1992.11,2,Low Value
17680.0,23,1,184.4,2,Low Value
17682.0,9,6,2474.33,0,High Value
17684.0,43,1,239.41,2,Low Value
17685.0,16,7,3191.53,0,High Value
17686.0,6,7,5739.46,0,High Value
17690.0,29,15,4757.95,3,High Value
17691.0,357,2,290.40000000000003,1,At Risk
17692.0,126,4,740.94,2,At Risk
17693.0,136,1,200.47,2,At Risk
17694.0,141,1,283.12,2,At Risk
17695.0,131,2,765.34,2,At Risk
17696.0,37,8,2285.71,0,High Value
17697.0,235,1,338.95,1,At Risk
17698.0,260,1,154.95,1,At Risk
17700.0,16,4,2534.64,0,Low Value
17701.0,252,1,417.95,1,At Risk
17702.0,29,4,1824.37,2,Low Value
17703.0,34,3,798.74,2,Low Value
17704.0,168,2,885.19,1,At Risk
17705.0,2,9,1823.52,0,High Value
17706.0,3,17,10504.49,3,High Value
17707.0,184,2,152.4,1,At Risk
17708.0,187,2,267.08,1,At Risk
17709.0,169,1,137.45,1,At Risk
17711.0,10,2,385.1,2,Low Value
17712.0,44,1,522.91,2,Low Value
17714.0,320,1,153.0,1,At Risk
17715.0,200,1,326.4,1,At Risk
17716.0,22,11,5655.99,3,High Value
17718.0,231,1,139.35,1,At Risk
17719.0,37,15,5396.04,3,High Value
17720.0,25,4,1195.94,2,Low Value
17722.0,95,4,2424.04,0,Low Value
17723.0,126,6,3276.4000000000005,0,High Value
17724.0,70,3,1033.0,2,Low Value
17725.0,15,11,3439.08,0,High Value
17727.0,14,1,1060.25,2,Low Value
17728.0,3,3,2876.01,0,Low Value
17730.0,2,13,5298.4800000000005,3,High Value
17731.0,78,4,1240.11,2,Low Value
17732.0,372,1,303.97,1,At Risk
17733.0,38,2,692.19,2,Low Value
17734.0,53,3,700.63,2,Low Value
17735.0,1,19,13110.02,3,High Value
17736.0,8,3,377.44,2,Low Value
17737.0,8,2,168.24,2,Low Value
17738.0,18,4,1879.05,2,Low Value
17739.0,11,7,2791.35,0,High Value
17742.0,112,2,355.11,2,At Risk
17744.0,3,6,2322.4,0,High Value
17746.0,239,1,110.25,1,At Risk
17747.0,112,1,71.4,2,At Risk
17749.0,177,2,674.52,1,At Risk
17750.0,4,9,1797.57,0,High Value
17752.0,358,1,80.64,1,At Risk
17754.0,0,5,1772.26,0,Low Value
17758.0,18,8,3456.7,0,High Value
17759.0,16,3,834.99,2,Low Value
17760.0,21,2,287.59,2,Low Value
17761.0,32,1,712.78,2,Low Value
17763.0,262,1,15.0,1,At Risk
17764.0,50,2,818.82,2,Low Value
17765.0,158,3,371.88,1,At Risk
17767.0,14,1,271.2,2,Low Value
17768.0,7,3,2273.1800000000003,2,Low Value
17769.0,12,10,3997.98,0,High Value
17770.0,198,5,1143.27,1,At Risk
17771.0,56,2,245.81,2,Low Value
17772.0,10,2,182.77,2,Low Value
17774.0,96,4,1225.41,2,Low Value
17775.0,254,1,56.4,1,At Risk
17777.0,24,3,665.86,2,Low Value
17779.0,20,3,658.57,2,Low Value
17781.0,158,2,188.02,1,At Risk
17783.0,71,2,283.47,2,Low Value
17785.0,52,1,131.94,2,Low Value
17786.0,84,2,278.74,2,Low Value
17787.0,152,4,1865.19,2,At Risk
17788.0,73,2,1117.9,2,Low Value
17789.0,280,1,225.9,1,At Risk
17790.0,26,14,1965.55,0,High Value
17791.0,29,1,106.1,2,Low Value
17793.0,24,1,323.04,2,Low Value
17795.0,179,2,350.39,1,At Risk
17796.0,39,4,697.9,2,Low Value
17797.0,21,3,780.43,2,Low Value
17799.0,21,10,3055.93,0,High Value
17800.0,36,9,1199.01,0,High Value
17802.0,81,3,1285.04,2,Low Value
17805.0,73,1,512.31,2,Low Value
17806.0,10,1,546.04,2,Low Value
17809.0,15,12,5411.91,3,High Value
17812.0,12,4,732.16,2,Low Value
17813.0,13,5,1770.88,0,Low Value
17816.0,36,4,36.56,2,Low Value
17817.0,3,3,387.68,2,Low Value
17819.0,71,7,3704.87,0,High Value
17824.0,50,1,298.4,2,Low Value
17827.0,4,5,1995.46,0,Low Value
17828.0,22,4,1820.09,2,Low Value
17829.0,298,1,889.24,1,At Risk
17830.0,1,3,398.7,2,Low Value
17831.0,32,1,35.400000000000006,2,Low Value
17832.0,49,1,155.37,2,Low Value
17835.0,2,3,350.64,2,Low Value
17836.0,46,1,110.21,2,Low Value
17837.0,41,8,1593.38,0,High Value
17838.0,26,5,2779.3,0,Low Value
17839.0,41,1,338.8,2,Low Value
17843.0,302,1,205.48,1,At Risk
17844.0,106,1,51.56,2,At Risk
17846.0,84,1,2033.1,2,Low Value
17848.0,80,9,901.2,0,Loyal
17849.0,217,4,605.8000000000001,1,At Risk
17852.0,11,2,114.34,2,Low Value
17854.0,184,2,311.26,1,At Risk
17855.0,372,1,208.97,1,At Risk
17856.0,1,4,1418.03,2,Low Value
17858.0,5,12,5155.66,3,High Value
17859.0,304,1,148.21,1,At Risk
17860.0,368,1,252.8,1,At Risk
17861.0,2,8,2100.8,0,High Value
17862.0,323,1,330.9,1,At Risk
17863.0,58,6,3160.0,0,High Value
17864.0,12,3,597.5,2,Low Value
17865.0,30,20,10526.32,3,High Value
17866.0,142,1,329.65000000000003,2,At Risk
17867.0,29,6,1197.1,0,High Value
17869.0,106,5,428.18,2,At Risk
17870.0,1,12,1894.35,0,High Value
17871.0,204,1,155.9,1,At Risk
17873.0,79,5,1859.16,0,Low Value
17874.0,184,6,683.46,1,Loyal
17877.0,169,1,237.61,1,At Risk
17878.0,43,1,379.45,2,Low Value
17879.0,173,1,178.52,1,At Risk
17880.0,364,1,458.92,1,At Risk
17881.0,303,1,133.35,1,At Risk
17883.0,2,4,671.77,2,Low Value
17884.0,3,4,717.45,2,Low Value
17885.0,11,1,190.19,2,Low Value
17886.0,31,3,899.61,2,Low Value
17887.0,128,1,111.35,2,At Risk
17888.0,20,8,726.05,0,Loyal
17889.0,211,2,203.87,1,At Risk
17890.0,322,2,602.09,1,At Risk
17891.0,161,1,203.86,1,At Risk
17892.0,55,3,244.1,2,Low Value
17893.0,224,1,112.25,1,At Risk
17894.0,71,8,1119.81,0,High Value
17895.0,43,1,98.0,2,Low Value
17896.0,22,1,256.32,2,Low Value
17897.0,172,3,566.6,1,At Risk
17898.0,84,2,152.06,2,Low Value
17899.0,158,1,155.8,1,At Risk
17900.0,189,2,112.2,1,At Risk
17901.0,28,1,110.38,2,Low Value
17904.0,20,1,191.67,2,Low Value
17905.0,70,4,800.24,2,Low Value
17906.0,246,1,72.9,1,At Risk
17908.0,373,1,243.28,1,At Risk
17911.0,8,1,366.23,2,Low Value
17912.0,309,5,311.01,1,At Risk
17913.0,58,2,411.6,2,Low Value
17914.0,3,1,336.43,2,Low Value
17917.0,44,3,341.28,2,Low Value
17919.0,87,1,1304.04,2,Low Value
17920.0,3,17,4204.1,3,High Value
17921.0,63,4,826.52,2,Low Value
17923.0,281,1,207.50000000000003,1,At Risk
17924.0,11,7,2962.5,0,High Value
17925.0,372,1,244.08,1,At Risk
17926.0,132,2,397.29,2,At Risk
17928.0,44,2,212.54,2,Low Value
17929.0,10,4,843.0,2,Low Value
17930.0,35,5,1740.48,0,Low Value
17931.0,133,2,408.36,2,At Risk
17932.0,28,3,1331.57,2,Low Value
17934.0,51,2,704.25,2,Low Value
17935.0,137,2,145.79,2,At Risk
17936.0,4,1,389.84,2,Low Value
17937.0,8,7,4301.22,0,High Value
17939.0,159,1,99.14,1,At Risk
17940.0,48,10,4106.4400000000005,0,High Value
17941.0,130,1,304.56,2,At Risk
17942.0,7,1,77.50000000000001,2,Low Value
17946.0,232,2,149.57999999999998,1,At Risk
17947.0,36,1,176.68,2,Low Value
17948.0,146,1,358.56000000000006,2,At Risk
17950.0,71,3,482.2,2,Low Value
17951.0,39,3,1008.54,2,Low Value
17954.0,4,12,2332.72,0,High Value
17955.0,198,4,557.3,1,At Risk
17956.0,248,1,12.75,1,At Risk
17957.0,65,1,111.68,2,Low Value
17958.0,116,1,508.46,2,At Risk
17960.0,170,1,73.78,1,At Risk
17962.0,141,1,102.83,2,At Risk
17964.0,31,2,471.7,2,Low Value
17965.0,37,14,2622.57,0,High Value
17966.0,37,5,1098.43,2,Low Value
17967.0,371,1,123.07,1,At Risk
17968.0,373,1,277.35,1,At Risk
17969.0,165,2,228.2,1,At Risk
17970.0,210,1,582.59,1,At Risk
17972.0,241,1,136.04,1,At Risk
17973.0,51,1,337.04,2,Low Value
17974.0,24,3,740.79,2,Low Value
17975.0,14,13,4488.81,3,High Value
17976.0,371,1,353.19,1,At Risk
17977.0,28,1,288.14,2,Low Value
17978.0,364,1,300.92,1,At Risk
17979.0,35,4,757.71,2,Low Value
17980.0,165,3,811.45,1,At Risk
17984.0,144,1,152.68,2,At Risk
17985.0,21,1,634.95,2,Low Value
17986.0,55,1,20.8,2,Low Value
17987.0,184,1,198.57,1,At Risk
17988.0,11,7,201.12,0,Loyal
17990.0,236,3,630.84,1,At Risk
17991.0,224,2,93.35,1,At Risk
17994.0,121,4,678.49,2,At Risk
17995.0,281,1,76.1,1,At Risk
17997.0,73,8,1970.67,0,High Value
17999.0,36,2,382.06,2,Low Value
18001.0,11,2,417.23,2,Low Value
18004.0,361,1,169.47,1,At Risk
18005.0,3,2,249.72,2,Low Value
18006.0,22,1,444.68,2,Low Value
18008.0,69,9,2116.19,0,High Value
18009.0,234,1,257.34,1,At Risk
18010.0,256,1,174.8,1,At Risk
18011.0,372,1,102.79,1,At Risk
18013.0,154,2,187.29,1,At Risk
18014.0,27,1,166.42,2,Low Value
18015.0,3,1,120.03,2,Low Value
18016.0,31,5,1483.56,0,Low Value
18017.0,80,3,523.0,2,Low Value
18018.0,107,2,122.14,2,At Risk
18019.0,51,1,38.45,2,Low Value
18022.0,35,1,668.11,2,Low Value
18024.0,152,2,389.78,1,At Risk
18027.0,98,1,115.31,2,Low Value
18030.0,3,2,230.65,2,Low Value
18032.0,333,1,73.5,1,At Risk
18033.0,64,1,97.97,2,Low Value
18034.0,21,2,422.88,2,Low Value
18035.0,35,3,730.4,2,Low Value
18036.0,31,3,405.62,2,Low Value
18037.0,153,6,70.02,2,Loyal
18040.0,18,2,357.20000000000005,2,Low Value
18041.0,11,21,4183.39,3,High Value
18042.0,53,1,165.04999999999998,2,Low Value
18043.0,24,3,559.51,2,Low Value
18044.0,3,10,2088.6,0,High Value
18045.0,44,1,189.4,2,Low Value
18048.0,202,2,172.29000000000002,1,At Risk
18050.0,358,1,74.4,1,At Risk
18053.0,70,1,300.02,2,Low Value
18055.0,6,10,6784.1900000000005,3,High Value
18056.0,287,1,363.65,1,At Risk
18058.0,9,1,170.16,2,Low Value
18059.0,22,3,306.46,2,Low Value
18061.0,21,10,2119.41,0,High Value
18062.0,172,3,720.52,1,At Risk
18064.0,132,2,814.0,2,At Risk
18065.0,5,14,2392.83,0,High Value
18066.0,74,1,318.0,2,Low Value
18067.0,39,1,396.33,2,Low Value
18068.0,288,1,101.7,1,At Risk
18069.0,25,5,2036.67,0,Low Value
18071.0,257,2,453.0,1,At Risk
18072.0,185,1,247.44,1,At Risk
18073.0,113,12,3877.52,0,High Value
18074.0,373,1,489.6,1,At Risk
18075.0,22,10,2611.75,0,High Value
18077.0,7,11,2633.01,0,High Value
18078.0,216,2,336.13,1,At Risk
18079.0,44,4,3651.97,0,Low Value
18080.0,18,2,1231.5,2,Low Value
18081.0,35,3,343.45,2,Low Value
18082.0,25,1,703.37,2,Low Value
